Sample	command
SRR1946379_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946379_fastp.html -j fastp_output/SRR1946379_pe_fastp.json -i SRR1946379_1.fastq.gz -I SRR1946379_2.fastq.gz -o trimmed_reads/SRR1946379_1_trim.fastq.gz -O trimmed_reads/SRR1946379_2_trim.fastq.gz 
SRR1946380_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946380_fastp.html -j fastp_output/SRR1946380_pe_fastp.json -i SRR1946380_1.fastq.gz -I SRR1946380_2.fastq.gz -o trimmed_reads/SRR1946380_1_trim.fastq.gz -O trimmed_reads/SRR1946380_2_trim.fastq.gz 
SRR1946381_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946381_fastp.html -j fastp_output/SRR1946381_pe_fastp.json -i SRR1946381_1.fastq.gz -I SRR1946381_2.fastq.gz -o trimmed_reads/SRR1946381_1_trim.fastq.gz -O trimmed_reads/SRR1946381_2_trim.fastq.gz 
SRR1946382_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946382_fastp.html -j fastp_output/SRR1946382_pe_fastp.json -i SRR1946382_1.fastq.gz -I SRR1946382_2.fastq.gz -o trimmed_reads/SRR1946382_1_trim.fastq.gz -O trimmed_reads/SRR1946382_2_trim.fastq.gz 
SRR1946383_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946383_fastp.html -j fastp_output/SRR1946383_pe_fastp.json -i SRR1946383_1.fastq.gz -I SRR1946383_2.fastq.gz -o trimmed_reads/SRR1946383_1_trim.fastq.gz -O trimmed_reads/SRR1946383_2_trim.fastq.gz 
SRR1946384_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946384_fastp.html -j fastp_output/SRR1946384_pe_fastp.json -i SRR1946384_1.fastq.gz -I SRR1946384_2.fastq.gz -o trimmed_reads/SRR1946384_1_trim.fastq.gz -O trimmed_reads/SRR1946384_2_trim.fastq.gz 
SRR1946385_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946385_fastp.html -j fastp_output/SRR1946385_pe_fastp.json -i SRR1946385_1.fastq.gz -I SRR1946385_2.fastq.gz -o trimmed_reads/SRR1946385_1_trim.fastq.gz -O trimmed_reads/SRR1946385_2_trim.fastq.gz 
SRR1946386_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946386_fastp.html -j fastp_output/SRR1946386_pe_fastp.json -i SRR1946386_1.fastq.gz -I SRR1946386_2.fastq.gz -o trimmed_reads/SRR1946386_1_trim.fastq.gz -O trimmed_reads/SRR1946386_2_trim.fastq.gz 
SRR1946387_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946387_fastp.html -j fastp_output/SRR1946387_pe_fastp.json -i SRR1946387_1.fastq.gz -I SRR1946387_2.fastq.gz -o trimmed_reads/SRR1946387_1_trim.fastq.gz -O trimmed_reads/SRR1946387_2_trim.fastq.gz 
SRR1946388_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946388_fastp.html -j fastp_output/SRR1946388_pe_fastp.json -i SRR1946388_1.fastq.gz -I SRR1946388_2.fastq.gz -o trimmed_reads/SRR1946388_1_trim.fastq.gz -O trimmed_reads/SRR1946388_2_trim.fastq.gz 
SRR1946389_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946389_fastp.html -j fastp_output/SRR1946389_pe_fastp.json -i SRR1946389_1.fastq.gz -I SRR1946389_2.fastq.gz -o trimmed_reads/SRR1946389_1_trim.fastq.gz -O trimmed_reads/SRR1946389_2_trim.fastq.gz 
SRR1946390_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946390_fastp.html -j fastp_output/SRR1946390_pe_fastp.json -i SRR1946390_1.fastq.gz -I SRR1946390_2.fastq.gz -o trimmed_reads/SRR1946390_1_trim.fastq.gz -O trimmed_reads/SRR1946390_2_trim.fastq.gz 
SRR1946391_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946391_fastp.html -j fastp_output/SRR1946391_pe_fastp.json -i SRR1946391_1.fastq.gz -I SRR1946391_2.fastq.gz -o trimmed_reads/SRR1946391_1_trim.fastq.gz -O trimmed_reads/SRR1946391_2_trim.fastq.gz 
SRR1946392_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946392_fastp.html -j fastp_output/SRR1946392_pe_fastp.json -i SRR1946392_1.fastq.gz -I SRR1946392_2.fastq.gz -o trimmed_reads/SRR1946392_1_trim.fastq.gz -O trimmed_reads/SRR1946392_2_trim.fastq.gz 
SRR1946393_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946393_fastp.html -j fastp_output/SRR1946393_pe_fastp.json -i SRR1946393_1.fastq.gz -I SRR1946393_2.fastq.gz -o trimmed_reads/SRR1946393_1_trim.fastq.gz -O trimmed_reads/SRR1946393_2_trim.fastq.gz 
SRR1946394_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946394_fastp.html -j fastp_output/SRR1946394_pe_fastp.json -i SRR1946394_1.fastq.gz -I SRR1946394_2.fastq.gz -o trimmed_reads/SRR1946394_1_trim.fastq.gz -O trimmed_reads/SRR1946394_2_trim.fastq.gz 
SRR1946395_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946395_fastp.html -j fastp_output/SRR1946395_pe_fastp.json -i SRR1946395_1.fastq.gz -I SRR1946395_2.fastq.gz -o trimmed_reads/SRR1946395_1_trim.fastq.gz -O trimmed_reads/SRR1946395_2_trim.fastq.gz 
SRR1946396_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946396_fastp.html -j fastp_output/SRR1946396_pe_fastp.json -i SRR1946396_1.fastq.gz -I SRR1946396_2.fastq.gz -o trimmed_reads/SRR1946396_1_trim.fastq.gz -O trimmed_reads/SRR1946396_2_trim.fastq.gz 
SRR1946397_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946397_fastp.html -j fastp_output/SRR1946397_pe_fastp.json -i SRR1946397_1.fastq.gz -I SRR1946397_2.fastq.gz -o trimmed_reads/SRR1946397_1_trim.fastq.gz -O trimmed_reads/SRR1946397_2_trim.fastq.gz 
SRR1946398_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946398_fastp.html -j fastp_output/SRR1946398_pe_fastp.json -i SRR1946398_1.fastq.gz -I SRR1946398_2.fastq.gz -o trimmed_reads/SRR1946398_1_trim.fastq.gz -O trimmed_reads/SRR1946398_2_trim.fastq.gz 
SRR1946399_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946399_fastp.html -j fastp_output/SRR1946399_pe_fastp.json -i SRR1946399_1.fastq.gz -I SRR1946399_2.fastq.gz -o trimmed_reads/SRR1946399_1_trim.fastq.gz -O trimmed_reads/SRR1946399_2_trim.fastq.gz 
SRR1946400_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946400_fastp.html -j fastp_output/SRR1946400_pe_fastp.json -i SRR1946400_1.fastq.gz -I SRR1946400_2.fastq.gz -o trimmed_reads/SRR1946400_1_trim.fastq.gz -O trimmed_reads/SRR1946400_2_trim.fastq.gz 
SRR1946401_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946401_fastp.html -j fastp_output/SRR1946401_pe_fastp.json -i SRR1946401_1.fastq.gz -I SRR1946401_2.fastq.gz -o trimmed_reads/SRR1946401_1_trim.fastq.gz -O trimmed_reads/SRR1946401_2_trim.fastq.gz 
SRR1946402_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946402_fastp.html -j fastp_output/SRR1946402_pe_fastp.json -i SRR1946402_1.fastq.gz -I SRR1946402_2.fastq.gz -o trimmed_reads/SRR1946402_1_trim.fastq.gz -O trimmed_reads/SRR1946402_2_trim.fastq.gz 
SRR1946403_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946403_fastp.html -j fastp_output/SRR1946403_pe_fastp.json -i SRR1946403_1.fastq.gz -I SRR1946403_2.fastq.gz -o trimmed_reads/SRR1946403_1_trim.fastq.gz -O trimmed_reads/SRR1946403_2_trim.fastq.gz 
SRR1946404_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946404_fastp.html -j fastp_output/SRR1946404_pe_fastp.json -i SRR1946404_1.fastq.gz -I SRR1946404_2.fastq.gz -o trimmed_reads/SRR1946404_1_trim.fastq.gz -O trimmed_reads/SRR1946404_2_trim.fastq.gz 
SRR1946405_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946405_fastp.html -j fastp_output/SRR1946405_pe_fastp.json -i SRR1946405_1.fastq.gz -I SRR1946405_2.fastq.gz -o trimmed_reads/SRR1946405_1_trim.fastq.gz -O trimmed_reads/SRR1946405_2_trim.fastq.gz 
SRR1946406_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946406_fastp.html -j fastp_output/SRR1946406_pe_fastp.json -i SRR1946406_1.fastq.gz -I SRR1946406_2.fastq.gz -o trimmed_reads/SRR1946406_1_trim.fastq.gz -O trimmed_reads/SRR1946406_2_trim.fastq.gz 
SRR1946407_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946407_fastp.html -j fastp_output/SRR1946407_pe_fastp.json -i SRR1946407_1.fastq.gz -I SRR1946407_2.fastq.gz -o trimmed_reads/SRR1946407_1_trim.fastq.gz -O trimmed_reads/SRR1946407_2_trim.fastq.gz 
SRR1946408_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946408_fastp.html -j fastp_output/SRR1946408_pe_fastp.json -i SRR1946408_1.fastq.gz -I SRR1946408_2.fastq.gz -o trimmed_reads/SRR1946408_1_trim.fastq.gz -O trimmed_reads/SRR1946408_2_trim.fastq.gz 
SRR1946409_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946409_fastp.html -j fastp_output/SRR1946409_pe_fastp.json -i SRR1946409_1.fastq.gz -I SRR1946409_2.fastq.gz -o trimmed_reads/SRR1946409_1_trim.fastq.gz -O trimmed_reads/SRR1946409_2_trim.fastq.gz 
SRR1946410_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946410_fastp.html -j fastp_output/SRR1946410_pe_fastp.json -i SRR1946410_1.fastq.gz -I SRR1946410_2.fastq.gz -o trimmed_reads/SRR1946410_1_trim.fastq.gz -O trimmed_reads/SRR1946410_2_trim.fastq.gz 
SRR1946411_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946411_fastp.html -j fastp_output/SRR1946411_pe_fastp.json -i SRR1946411_1.fastq.gz -I SRR1946411_2.fastq.gz -o trimmed_reads/SRR1946411_1_trim.fastq.gz -O trimmed_reads/SRR1946411_2_trim.fastq.gz 
SRR1946412_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946412_fastp.html -j fastp_output/SRR1946412_pe_fastp.json -i SRR1946412_1.fastq.gz -I SRR1946412_2.fastq.gz -o trimmed_reads/SRR1946412_1_trim.fastq.gz -O trimmed_reads/SRR1946412_2_trim.fastq.gz 
SRR1946413_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946413_fastp.html -j fastp_output/SRR1946413_pe_fastp.json -i SRR1946413_1.fastq.gz -I SRR1946413_2.fastq.gz -o trimmed_reads/SRR1946413_1_trim.fastq.gz -O trimmed_reads/SRR1946413_2_trim.fastq.gz 
SRR1946414_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946414_fastp.html -j fastp_output/SRR1946414_pe_fastp.json -i SRR1946414_1.fastq.gz -I SRR1946414_2.fastq.gz -o trimmed_reads/SRR1946414_1_trim.fastq.gz -O trimmed_reads/SRR1946414_2_trim.fastq.gz 
SRR1946415_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946415_fastp.html -j fastp_output/SRR1946415_pe_fastp.json -i SRR1946415_1.fastq.gz -I SRR1946415_2.fastq.gz -o trimmed_reads/SRR1946415_1_trim.fastq.gz -O trimmed_reads/SRR1946415_2_trim.fastq.gz 
SRR1946416_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946416_fastp.html -j fastp_output/SRR1946416_pe_fastp.json -i SRR1946416_1.fastq.gz -I SRR1946416_2.fastq.gz -o trimmed_reads/SRR1946416_1_trim.fastq.gz -O trimmed_reads/SRR1946416_2_trim.fastq.gz 
SRR1946417_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946417_fastp.html -j fastp_output/SRR1946417_pe_fastp.json -i SRR1946417_1.fastq.gz -I SRR1946417_2.fastq.gz -o trimmed_reads/SRR1946417_1_trim.fastq.gz -O trimmed_reads/SRR1946417_2_trim.fastq.gz 
SRR1946418_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946418_fastp.html -j fastp_output/SRR1946418_pe_fastp.json -i SRR1946418_1.fastq.gz -I SRR1946418_2.fastq.gz -o trimmed_reads/SRR1946418_1_trim.fastq.gz -O trimmed_reads/SRR1946418_2_trim.fastq.gz 
SRR1946419_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946419_fastp.html -j fastp_output/SRR1946419_pe_fastp.json -i SRR1946419_1.fastq.gz -I SRR1946419_2.fastq.gz -o trimmed_reads/SRR1946419_1_trim.fastq.gz -O trimmed_reads/SRR1946419_2_trim.fastq.gz 
SRR1946420_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946420_fastp.html -j fastp_output/SRR1946420_pe_fastp.json -i SRR1946420_1.fastq.gz -I SRR1946420_2.fastq.gz -o trimmed_reads/SRR1946420_1_trim.fastq.gz -O trimmed_reads/SRR1946420_2_trim.fastq.gz 
SRR1946421_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946421_fastp.html -j fastp_output/SRR1946421_pe_fastp.json -i SRR1946421_1.fastq.gz -I SRR1946421_2.fastq.gz -o trimmed_reads/SRR1946421_1_trim.fastq.gz -O trimmed_reads/SRR1946421_2_trim.fastq.gz 
SRR1946422_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946422_fastp.html -j fastp_output/SRR1946422_pe_fastp.json -i SRR1946422_1.fastq.gz -I SRR1946422_2.fastq.gz -o trimmed_reads/SRR1946422_1_trim.fastq.gz -O trimmed_reads/SRR1946422_2_trim.fastq.gz 
SRR1946423_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946423_fastp.html -j fastp_output/SRR1946423_pe_fastp.json -i SRR1946423_1.fastq.gz -I SRR1946423_2.fastq.gz -o trimmed_reads/SRR1946423_1_trim.fastq.gz -O trimmed_reads/SRR1946423_2_trim.fastq.gz 
SRR1946424_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946424_fastp.html -j fastp_output/SRR1946424_pe_fastp.json -i SRR1946424_1.fastq.gz -I SRR1946424_2.fastq.gz -o trimmed_reads/SRR1946424_1_trim.fastq.gz -O trimmed_reads/SRR1946424_2_trim.fastq.gz 
SRR1946425_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946425_fastp.html -j fastp_output/SRR1946425_pe_fastp.json -i SRR1946425_1.fastq.gz -I SRR1946425_2.fastq.gz -o trimmed_reads/SRR1946425_1_trim.fastq.gz -O trimmed_reads/SRR1946425_2_trim.fastq.gz 
SRR1946426_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946426_fastp.html -j fastp_output/SRR1946426_pe_fastp.json -i SRR1946426_1.fastq.gz -I SRR1946426_2.fastq.gz -o trimmed_reads/SRR1946426_1_trim.fastq.gz -O trimmed_reads/SRR1946426_2_trim.fastq.gz 
SRR1946427_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946427_fastp.html -j fastp_output/SRR1946427_pe_fastp.json -i SRR1946427_1.fastq.gz -I SRR1946427_2.fastq.gz -o trimmed_reads/SRR1946427_1_trim.fastq.gz -O trimmed_reads/SRR1946427_2_trim.fastq.gz 
SRR1946428_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946428_fastp.html -j fastp_output/SRR1946428_pe_fastp.json -i SRR1946428_1.fastq.gz -I SRR1946428_2.fastq.gz -o trimmed_reads/SRR1946428_1_trim.fastq.gz -O trimmed_reads/SRR1946428_2_trim.fastq.gz 
SRR1946429_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946429_fastp.html -j fastp_output/SRR1946429_pe_fastp.json -i SRR1946429_1.fastq.gz -I SRR1946429_2.fastq.gz -o trimmed_reads/SRR1946429_1_trim.fastq.gz -O trimmed_reads/SRR1946429_2_trim.fastq.gz 
SRR1946430_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946430_fastp.html -j fastp_output/SRR1946430_pe_fastp.json -i SRR1946430_1.fastq.gz -I SRR1946430_2.fastq.gz -o trimmed_reads/SRR1946430_1_trim.fastq.gz -O trimmed_reads/SRR1946430_2_trim.fastq.gz 
SRR1946431_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946431_fastp.html -j fastp_output/SRR1946431_pe_fastp.json -i SRR1946431_1.fastq.gz -I SRR1946431_2.fastq.gz -o trimmed_reads/SRR1946431_1_trim.fastq.gz -O trimmed_reads/SRR1946431_2_trim.fastq.gz 
SRR1946432_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946432_fastp.html -j fastp_output/SRR1946432_pe_fastp.json -i SRR1946432_1.fastq.gz -I SRR1946432_2.fastq.gz -o trimmed_reads/SRR1946432_1_trim.fastq.gz -O trimmed_reads/SRR1946432_2_trim.fastq.gz 
SRR1946433_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946433_fastp.html -j fastp_output/SRR1946433_pe_fastp.json -i SRR1946433_1.fastq.gz -I SRR1946433_2.fastq.gz -o trimmed_reads/SRR1946433_1_trim.fastq.gz -O trimmed_reads/SRR1946433_2_trim.fastq.gz 
SRR1946434_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946434_fastp.html -j fastp_output/SRR1946434_pe_fastp.json -i SRR1946434_1.fastq.gz -I SRR1946434_2.fastq.gz -o trimmed_reads/SRR1946434_1_trim.fastq.gz -O trimmed_reads/SRR1946434_2_trim.fastq.gz 
SRR1946435_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946435_fastp.html -j fastp_output/SRR1946435_pe_fastp.json -i SRR1946435_1.fastq.gz -I SRR1946435_2.fastq.gz -o trimmed_reads/SRR1946435_1_trim.fastq.gz -O trimmed_reads/SRR1946435_2_trim.fastq.gz 
SRR1946436_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946436_fastp.html -j fastp_output/SRR1946436_pe_fastp.json -i SRR1946436_1.fastq.gz -I SRR1946436_2.fastq.gz -o trimmed_reads/SRR1946436_1_trim.fastq.gz -O trimmed_reads/SRR1946436_2_trim.fastq.gz 
SRR1946437_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946437_fastp.html -j fastp_output/SRR1946437_pe_fastp.json -i SRR1946437_1.fastq.gz -I SRR1946437_2.fastq.gz -o trimmed_reads/SRR1946437_1_trim.fastq.gz -O trimmed_reads/SRR1946437_2_trim.fastq.gz 
SRR1946438_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946438_fastp.html -j fastp_output/SRR1946438_pe_fastp.json -i SRR1946438_1.fastq.gz -I SRR1946438_2.fastq.gz -o trimmed_reads/SRR1946438_1_trim.fastq.gz -O trimmed_reads/SRR1946438_2_trim.fastq.gz 
SRR1946439_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946439_fastp.html -j fastp_output/SRR1946439_pe_fastp.json -i SRR1946439_1.fastq.gz -I SRR1946439_2.fastq.gz -o trimmed_reads/SRR1946439_1_trim.fastq.gz -O trimmed_reads/SRR1946439_2_trim.fastq.gz 
SRR1946440_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946440_fastp.html -j fastp_output/SRR1946440_pe_fastp.json -i SRR1946440_1.fastq.gz -I SRR1946440_2.fastq.gz -o trimmed_reads/SRR1946440_1_trim.fastq.gz -O trimmed_reads/SRR1946440_2_trim.fastq.gz 
SRR1946441_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946441_fastp.html -j fastp_output/SRR1946441_pe_fastp.json -i SRR1946441_1.fastq.gz -I SRR1946441_2.fastq.gz -o trimmed_reads/SRR1946441_1_trim.fastq.gz -O trimmed_reads/SRR1946441_2_trim.fastq.gz 
SRR1946442_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946442_fastp.html -j fastp_output/SRR1946442_pe_fastp.json -i SRR1946442_1.fastq.gz -I SRR1946442_2.fastq.gz -o trimmed_reads/SRR1946442_1_trim.fastq.gz -O trimmed_reads/SRR1946442_2_trim.fastq.gz 
SRR1946443_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946443_fastp.html -j fastp_output/SRR1946443_pe_fastp.json -i SRR1946443_1.fastq.gz -I SRR1946443_2.fastq.gz -o trimmed_reads/SRR1946443_1_trim.fastq.gz -O trimmed_reads/SRR1946443_2_trim.fastq.gz 
SRR1946444_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946444_fastp.html -j fastp_output/SRR1946444_pe_fastp.json -i SRR1946444_1.fastq.gz -I SRR1946444_2.fastq.gz -o trimmed_reads/SRR1946444_1_trim.fastq.gz -O trimmed_reads/SRR1946444_2_trim.fastq.gz 
SRR1946445_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946445_fastp.html -j fastp_output/SRR1946445_pe_fastp.json -i SRR1946445_1.fastq.gz -I SRR1946445_2.fastq.gz -o trimmed_reads/SRR1946445_1_trim.fastq.gz -O trimmed_reads/SRR1946445_2_trim.fastq.gz 
SRR1946446_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946446_fastp.html -j fastp_output/SRR1946446_pe_fastp.json -i SRR1946446_1.fastq.gz -I SRR1946446_2.fastq.gz -o trimmed_reads/SRR1946446_1_trim.fastq.gz -O trimmed_reads/SRR1946446_2_trim.fastq.gz 
SRR1946447_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946447_fastp.html -j fastp_output/SRR1946447_pe_fastp.json -i SRR1946447_1.fastq.gz -I SRR1946447_2.fastq.gz -o trimmed_reads/SRR1946447_1_trim.fastq.gz -O trimmed_reads/SRR1946447_2_trim.fastq.gz 
SRR1946448_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946448_fastp.html -j fastp_output/SRR1946448_pe_fastp.json -i SRR1946448_1.fastq.gz -I SRR1946448_2.fastq.gz -o trimmed_reads/SRR1946448_1_trim.fastq.gz -O trimmed_reads/SRR1946448_2_trim.fastq.gz 
SRR1946449_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946449_fastp.html -j fastp_output/SRR1946449_pe_fastp.json -i SRR1946449_1.fastq.gz -I SRR1946449_2.fastq.gz -o trimmed_reads/SRR1946449_1_trim.fastq.gz -O trimmed_reads/SRR1946449_2_trim.fastq.gz 
SRR1946450_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946450_fastp.html -j fastp_output/SRR1946450_pe_fastp.json -i SRR1946450_1.fastq.gz -I SRR1946450_2.fastq.gz -o trimmed_reads/SRR1946450_1_trim.fastq.gz -O trimmed_reads/SRR1946450_2_trim.fastq.gz 
SRR1946451_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946451_fastp.html -j fastp_output/SRR1946451_pe_fastp.json -i SRR1946451_1.fastq.gz -I SRR1946451_2.fastq.gz -o trimmed_reads/SRR1946451_1_trim.fastq.gz -O trimmed_reads/SRR1946451_2_trim.fastq.gz 
SRR1946452_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946452_fastp.html -j fastp_output/SRR1946452_pe_fastp.json -i SRR1946452_1.fastq.gz -I SRR1946452_2.fastq.gz -o trimmed_reads/SRR1946452_1_trim.fastq.gz -O trimmed_reads/SRR1946452_2_trim.fastq.gz 
SRR1946453_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946453_fastp.html -j fastp_output/SRR1946453_pe_fastp.json -i SRR1946453_1.fastq.gz -I SRR1946453_2.fastq.gz -o trimmed_reads/SRR1946453_1_trim.fastq.gz -O trimmed_reads/SRR1946453_2_trim.fastq.gz 
SRR1946454_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946454_fastp.html -j fastp_output/SRR1946454_pe_fastp.json -i SRR1946454_1.fastq.gz -I SRR1946454_2.fastq.gz -o trimmed_reads/SRR1946454_1_trim.fastq.gz -O trimmed_reads/SRR1946454_2_trim.fastq.gz 
